Name,SMILE
"(1S,5S,6S)-3-amino-5-(5-((Z)-2-(5-(but-2-yn-1-yloxy)pyrazin-2-yl)-2-fluorovinyl)-2-fluorophenyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-ene-1-carbonitrile",CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C#N)C[C@H]43)c2)cn1
"(1S,5S,6S)-3-amino-5-(5-((Z)-2-(5-cyanopyridin-2-yl)-2-fluorovinyl)-2-fluorophenyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-ene-1-carbonitrile",C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C#N)C[C@H]21
"(1S,5S,6S)-3-amino-5-(5-((Z)-2-(6-cyanoimidazo[1,2-a]pyridin-2-yl)-2-fluorovinyl)-2-fluorophenyl)-N,N,5-trimethyl-2-thia-4-azabicyclo[4.1.0]hept-3-ene-1-carboxamide",CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cn4cc(C#N)ccc4n3)ccc1F)N=C(N)S2
"(1S,5S,6S)-3-amino-5-(2-fluoro-5-((Z)-2-fluoro-2-(pyrido[3,4-b]pyrazin-7-yl)vinyl)phenyl)-N,N,5-trimethyl-2-thia-4-azabicyclo[4.1.0]hept-3-ene-1-carboxamide",CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cc4nccnc4cn3)ccc1F)N=C(N)S2
"(1S,5S,6S)-methyl 3-amino-5-(5-((Z)-2-(5-chloropyridin-2-yl)-2-fluorovinyl)-2,3-difluorophenyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-ene-1-carboxylate",COC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Cl)cn3)cc(F)c1F)N=C(N)S2
"(1S,5S,6S)-3-amino-5-(5-((Z)-2-(2,3-dihydro-[1,4]dioxino[2,3-c]pyridin-7-yl)-2-fluorovinyl)-2-fluorophenyl)-N,5-dimethyl-2-thia-4-azabicyclo[4.1.0]hept-3-ene-1-carboxamide",CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cc4c(cn3)OCCO4)ccc1F)N=C(N)S2
"(1S,5S,6S)-3-amino-5-(5-((Z)-2-(6,7-dihydro-[1,4]dioxino[2,3-d]pyrimidin-2-yl)-2-fluorovinyl)-2-fluorophenyl)-N,N,5-trimethyl-2-thia-4-azabicyclo[4.1.0]hept-3-ene-1-carboxamide",CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ncc4c(n3)OCCO4)ccc1F)N=C(N)S2
00253001.cdx,COc1ccc(CNC2=N[C@](C)(c3cc(/C=C(\F)c4ccc(C#N)cn4)ccc3F)[C@@H]3C(F)(F)[C@]3(CO)S2)cc1
"((1S,5S,6R)-3-amino-5-(5-((Z)-2-(5-chloropyrazin-2-yl)-2-fluorovinyl)-2-fluorophenyl)-7,7-difluoro-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-1-yl)methanol",C[C@]1(c2cc(/C=C(\F)c3cnc(Cl)cn3)ccc2F)N=C(N)S[C@]2(CO)[C@H]1C2(F)F
"((1S,5S,6R)-3-amino-7,7-difluoro-5-(2-fluoro-5-((Z)-2-fluoro-2-(5-(prop-2-yn-1-yloxy)pyrazin-2-yl)vinyl)phenyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-1-yl)methanol",C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@]4(CO)[C@H]3C4(F)F)c2)cn1
"5-((Z)-2-(3-((1S,5S,6R)-3-amino-7,7-difluoro-1-(hydroxymethyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-5-yl)-4-fluorophenyl)-1-fluorovinyl)pyrazine-2-carbonitrile trifluoromethyl acetate",C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@]2(CO)[C@H]1C2(F)F
"((1S,5S,6R)-3-amino-5-(5-((Z)-2-(5-chloropyridin-2-yl)-2-fluorovinyl)-2-fluorophenyl)-7,7-difluoro-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-1-yl)methanol",C[C@]1(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)N=C(N)S[C@]2(CO)[C@H]1C2(F)F
"(1S,5S,6R)-methyl 3-amino-5-(5-((Z)-2-(5-cyanopyridin-2-yl)-2-fluorovinyl)-2-fluorophenyl)-7,7-difluoro-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-ene-1-carboxylate",COC(=O)[C@@]12SC(N)=N[C@](C)(c3cc(/C=C(\F)c4ccc(C#N)cn4)ccc3F)[C@@H]1C2(F)F
"6-((Z)-2-(3-((1S,5S,6R)-3-amino-7,7-difluoro-1-(2-hydroxypropan-2-yl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-5-yl)-4-fluorophenyl)-1-fluorovinyl)nicotinonitrile trifluoromethyl acetate",CC(C)(O)[C@@]12SC(N)=N[C@](C)(c3cc(/C=C(\F)c4ccc(C#N)cn4)ccc3F)[C@@H]1C2(F)F
"6-((Z)-2-(3-((1S,5S,6R)-3-amino-7,7-difluoro-1-(methoxymethyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-5-yl)-4-fluorophenyl)-1-fluorovinyl)nicotinonitrile",COC[C@@]12SC(N)=N[C@](C)(c3cc(/C=C(\F)c4ccc(C#N)cn4)ccc3F)[C@@H]1C2(F)F
"6-((Z)-2-(5-((1S,5S,6S)-3-amino-1-(3,3-difluoropyrrolidine-1-carbonyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-5-yl)-6-fluoropyridin-3-yl)-1-fluorovinyl)nicotinonitrile",C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)cnc2F)N=C(N)S[C@@]2(C(=O)N3CCC(F)(F)C3)C[C@H]21
"6-((Z)-2-(5-((1S,5S,6S)-3-amino-1-(4,4-difluoropiperidine-1-carbonyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-5-yl)-6-fluoropyridin-3-yl)-1-fluorovinyl)nicotinonitrile",C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)cnc2F)N=C(N)S[C@@]2(C(=O)N3CCC(F)(F)CC3)C[C@H]21
"(1S,5S,6S)-5-(5-((Z)-2-(5-chloropyrazin-2-yl)-2-fluorovinyl)-2-fluorophenyl)-1-(methoxymethyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-3-amine",COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(Cl)cn3)ccc1F)N=C(N)S2
"(1S,5S,6S)-5-(2-fluoro-5-((Z)-2-fluoro-2-(5-(prop-2-yn-1-yloxy)pyrazin-2-yl)vinyl)phenyl)-1-(methoxymethyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-3-amine.",C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1
00274001.cdx,CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1
00275001.cdx,C#C[C@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1
00276001.cdx,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OC[C@H](C)OC)cn3)ccc1F)N=C(N)S2
00277001.cdx,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC(F)F)cn3)ccc1F)N=C(N)S2
00278001.cdx,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC(F)(F)F)cn3)ccc1F)N=C(N)S2
00279001.cdx,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCCC(F)(F)F)cn3)ccc1F)N=C(N)S2
00280001.cdx,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCCF)cn3)ccc1F)N=C(N)S2
00281001.cdx,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC4CC4)cn3)ccc1F)N=C(N)S2
00282001.cdx,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC4CCC4)cn3)ccc1F)N=C(N)S2
00283001.cdx,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC4COC4)cn3)ccc1F)N=C(N)S2
00284001.cdx,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC4CCO4)cn3)ccc1F)N=C(N)S2
00285001.cdx,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC(C)C)cn3)ccc1F)N=C(N)S2
00286001.cdx,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCc4cc(C)on4)cn3)ccc1F)N=C(N)S2
00287001.cdx,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCc4cc(C)no4)cn3)ccc1F)N=C(N)S2
00288001.cdx,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OC(C)C(F)(F)F)cn3)ccc1F)N=C(N)S2
00289001.cdx,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC4CC(F)(F)C4)cn3)ccc1F)N=C(N)S2
"((1S,5S,6S)-3-amino-5-(2-fluoro-5-((Z)-2-fluoro-2-(5-(prop-2-yn-1-yloxy)pyrazin-2-yl)vinyl)phenyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-1-yl)((1R,5R)-3,7-dioxa-9-azabicyclo[3.3.1]nonan-9-yl)methanone",C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5[C@H]6COC[C@@H]5COC6)C[C@H]43)c2)cn1
"((1S,5S,6S)-3-amino-5-(2-fluoro-5-((Z)-2-fluoro-2-(5-(prop-2-yn-1-yloxy)pyrazin-2-yl)vinyl)pyridin-3-yl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-1-yl)((S)-3-fluoropyrrolidin-1-yl)methanone",C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CC[C@H](F)C5)C[C@H]43)c2)cn1
"(1S,5S,6S)-3-amino-5-(5-((Z)-2-(5-cyanopyridin-2-yl)-2-fluorovinyl)-2-fluoropyridin-3-yl)-N-(2,2-difluoroethyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-ene-1-carboxamide",C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)cnc2F)N=C(N)S[C@@]2(C(=O)NCC(F)F)C[C@H]21
"(1S,5S,6S)-3-amino-5-(2-fluoro-5-((Z)-2-fluoro-2-(5-(2,2,2-trifluoroethoxy)pyrazin-2-yl)vinyl)pyridin-3-yl)-N,N,5-trimethyl-2-thia-4-azabicyclo[4.1.0]hept-3-ene-1-carboxamide",CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC(F)(F)F)cn3)cnc1F)N=C(N)S2
"((1S,5S,6S)-3-amino-5-(2-fluoro-5-((Z)-2-fluoro-2-(5-(prop-2-yn-1-yloxy)pyrazin-2-yl)vinyl)pyridin-3-yl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-1-yl)((R)-3-methylmorpholino)methanone",C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCOC[C@H]5C)C[C@H]43)c2)cn1
"((1S,5S,6S)-3-amino-5-(2-fluoro-5-((Z)-2-fluoro-2-(5-(prop-2-yn-1-yloxy)pyrazin-2-yl)vinyl)pyridin-3-yl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-1-yl)((1R,5R)-3,7-dioxa-9-azabicyclo[3.3.1]nonan-9-yl)methanone",C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5[C@H]6COC[C@@H]5COC6)C[C@H]43)c2)cn1
"(1S,5S,6S)-3-amino-5-(2-fluoro-5-((Z)-2-fluoro-2-(5-(prop-2-yn-1-yloxy)pyrazin-2-yl)vinyl)pyridin-3-yl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-ene-1-carboxylic acid",C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)O)C[C@H]43)c2)cn1
"(1S,5S,6S)-5-(5-((Z)-2-(5-chloropyridin-2-yl)-2-fluorovinyl)-2-fluorophenyl)-1-(methoxymethyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-3-amine",COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2
"(1S,5S,6S)-3-amino-5-(2-fluoro-5-((Z)-2-fluoro-2-(5-(prop-2-yn-1-yloxy)pyrazin-2-yl)vinyl)pyridin-3-yl)-N,N,5-trimethyl-2-thia-4-azabicyclo[4.1.0]hept-3-ene-1-carboxamide",C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)cn1
"(1S,5S,6S)-3-amino-5-(2-fluoro-5-((Z)-2-fluoro-2-(5-(2-oxopropoxy)pyrazin-2-yl)vinyl)pyridin-3-yl)-N,N,5-trimethyl-2-thia-4-azabicyclo[4.1.0]hept-3-ene-1-carboxamide",CC(=O)COc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)cn1
"(1S,5S,6S)-3-amino-5-(5-((Z)-2-(5-(but-2-yn-1-yloxy)pyrazin-2-yl)-2-fluorovinyl)-2-fluoropyridin-3-yl)-N,N,5-trimethyl-2-thia-4-azabicyclo[4.1.0]hept-3-ene-1-carboxamide",CC#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)cn1
"6-((Z)-2-(5-((1S,5S,6S)-3-amino-5-methyl-1-((R)-3-methylmorpholine-4-carbonyl)-2-thia-4-azabicyclo[4.1.0]hept-3-en-5-yl)-6-fluoropyridin-3-yl)-1-fluorovinyl)nicotinonitrile",C[C@@H]1COCCN1C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)cn3)cnc1F)N=C(N)S2
"(1S,5S,6S)-3-amino-5-(2-fluoro-5-((Z)-2-fluoro-2-(5-(2,2,3,3-tetrafluoropropoxy)pyrazin-2-yl)vinyl)pyridin-3-yl)-N,N,5-trimethyl-2-thia-4-azabicyclo[4.1.0]hept-3-ene-1-carboxamide",CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC(F)(F)C(F)F)cn3)cnc1F)N=C(N)S2
"((1S,5S,6S)-3-amino-5-(2-fluoro-5-((Z)-2-fluoro-2-(5-(prop-2-yn-1-yloxy)pyrazin-2-yl)vinyl)phenyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-1-yl)(morpholino)methanone",C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCOCC5)C[C@H]43)c2)cn1
"6-((Z)-2-(3-((1S,5S,6S)-3-amino-1-(methoxymethyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-5-yl)-4-fluorophenyl)-1-fluorovinyl)nicotinonitrile",COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)cn3)ccc1F)N=C(N)S2
,C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)OC)C[C@H]43)c2)cn1
"((1S,5S,6S)-3-amino-5-(2-fluoro-5-((Z)-2-fluoro-2-(5-(prop-2-yn-1-yloxy)pyrazin-2-yl)vinyl)pyridin-3-yl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-1-yl)((R)-3-fluoropyrrolidin-1-yl)methanone",C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CC[C@@H](F)C5)C[C@H]43)c2)cn1
00281001.cdx,CCC1=NC2(N=C1N)c1cc(Br)ccc1C[C@]21CC[C@@H](OC)CC1
00282001.cdx,CCC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1C[C@]21CC[C@@H](OC)CC1
00283001.cdx,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(N)C(CC)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1
00282001.cdx,CCC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1C[C@]21CC[C@@H](OC)CC1
,CCC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1C[C@]21CC[C@@H](OC)CC1
00283001.cdx,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(N)C(CC)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1
,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(N)C(CC)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1
00284001.cdx,CCC1=NC2(N=C1N)c1cc(-c3cncc(C#N)c3)ccc1C[C@]21CC[C@@H](OC)CC1
00285001.cdx,CCC1=NC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1C[C@]21CC[C@@H](OC)CC1
00285001.cdx,CCC1=NC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1C[C@]21CC[C@@H](OC)CC1
00285001.cdx,CCC1=NC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1C[C@]21CC[C@@H](OC)CC1
,CCC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1
00287001.cdx,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](O)CC2)C3)c1
00288001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C)cc(C#N)c3)cc1C21N=C(C)C(N)=N1
00289001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1C21N=C(C)C(N)=N1
00289001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1C21N=C(C)C(N)=N1
00289001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1C21N=C(C)C(N)=N1
00293001.cdx,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CC1
00294001.cdx,CC1=NC2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1CC21CC1
00296001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#N)cc1C21N=C(C)C(N)=N1
00297001.cdx,COCc1cccc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1
00298001.cdx,COCc1cc(F)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1
00299001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(COCC(F)(F)F)c3)cc1C21N=C(C)C(N)=N1
00300001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(C)c3)cc1[C@@]21N=C(C)C(N)=N1
00301001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(C(F)(F)F)c3)cc1[C@@]21N=C(C)C(N)=N1
00302001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)cc(C(F)(F)F)c3)cc1[C@@]21N=C(C)C(N)=N1
00303001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)cc(C(F)F)c3)cc1[C@@]21N=C(C)C(N)=N1
00304001.cdx,COc1cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)cc(C#N)c1F
00305001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)cc(F)c3)cc1[C@@]21N=C(C)C(N)=N1
00306001.cdx,COc1cccc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1F
00307001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3ccccc3)cc1[C@@]21N=C(C)C(N)=N1
00308001.cdx,COc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1
00309001.cdx,COc1cc(C#N)cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1
00310001.cdx,COc1cc(C#N)cc(-c2ccc3c(c2)[C@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1
00312001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Br)cc(C#N)c3)cc1C21N=C(C)C(N)=N1
00312001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Br)cc(C#N)c3)cc1C21N=C(C)C(N)=N1
00312001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Br)cc(C#N)c3)cc1C21N=C(C)C(N)=N1
00313001.cdx,CCc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1
00314001.cdx,COCc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1
00314001.cdx,COCc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1
,COCc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1
00315001.cdx,COc1ccc(F)c(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1
00316001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)ccc3F)cc1[C@@]21N=C(C)C(N)=N1
00317001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)c(F)c(C#N)c3)cc1[C@@]21N=C(C)C(N)=N1
00318001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cccc(F)c3F)cc1[C@@]21N=C(C)C(N)=N1
00319001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)ccc3F)cc1[C@@]21N=C(C)C(N)=N1
00320001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3ccc(F)cc3F)cc1[C@@]21N=C(C)C(N)=N1
00321001.cdx,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cccc(Cl)c3Cl)cc1[C@@]21N=C(C)C(N)=N1
00322001.cdx,CC1=N[C@]2(N=C1N)c1cc(-c3cc(F)cc(C#N)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1
00323001.cdx,COc1cc(C#N)cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC(F)F)CC2)C3)c1
"(1S,5S,6S)-3-amino-5-(5-((Z)-2-(5-cyanopyrazin-2-yl)-2-fluorovinyl)-2-fluoropyridin-3-yl)-N,N,5-trimethyl-2-thia-4-azabicyclo[4.1.0]hept-3-ene-1-carboxamide",CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(C#N)cn3)cnc1F)N=C(N)S2
"((1S,5S,6S)-3-amino-5-(2-fluoro-5-((Z)-2-fluoro-2-(5-(prop-2-yn-1-yloxy)pyrazin-2-yl)vinyl)phenyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-1-yl)((R)-3-fluoropyrrolidin-1-yl)methanone",C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CC[C@@H](F)C5)C[C@H]43)c2)cn1
"6-((Z)-2-(5-((1S,5S,6S)-3-amino-1-((1R,5R)-3,7-dioxa-9-azabicyclo[3.3.1]nonane-9-carbonyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-5-yl)-6-fluoropyridin-3-yl)-1-fluorovinyl)nicotinonitrile",C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)cnc2F)N=C(N)S[C@@]2(C(=O)N3[C@H]4COC[C@@H]3COC4)C[C@H]21
"5-((Z)-2-(3-((1S,5S,6S)-3-amino-1-(methoxymethyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-5-yl)-4-fluorophenyl)-1-fluorovinyl)pyrazine-2-carbonitrile",COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(C#N)cn3)ccc1F)N=C(N)S2
"(1S,5S,6S)-3-amino-N-(2,2-difluoroethyl)-5-(2-fluoro-5-((Z)-2-fluoro-2-(5-(prop-2-yn-1-yloxy)pyrazin-2-yl)vinyl)pyridin-3-yl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-ene-1-carboxamide",C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NCC(F)F)C[C@H]43)c2)cn1
"((1S,5S,6S)-3-amino-5-(2-fluoro-5-((Z)-2-fluoro-2-(5-(prop-2-yn-1-yloxy)pyrazin-2-yl)vinyl)pyridin-3-yl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-1-yl)(morpholino)methanone",C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCOCC5)C[C@H]43)c2)cn1
"(1S,5S,6S)-3-amino-N-(2,2-difluoroethyl)-5-(2-fluoro-5-((Z)-2-fluoro-2-(5-(prop-2-yn-1-yloxy)pyrazin-2-yl)vinyl)phenyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-ene-1-carboxamide",C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NCC(F)F)C[C@H]43)c2)cn1
"((1S,5S,6S)-3-amino-5-(2-fluoro-5-((Z)-2-fluoro-2-(5-(prop-2-yn-1-yloxy)pyrazin-2-yl)vinyl)phenyl)-5-methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-1-yl)((S)-3-fluoropyrrolidin-1-yl)methanone",C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CC[C@H](F)C5)C[C@H]43)c2)cn1
